match_id,poss_id,team,home_team,action,success,goal,home_score,away_score,goal_diff,Period,Minute,Second,seconds,delta_T,start_x,start_y,deltaX,deltaY,distance,dist2goal,angle2goal
2565907,43,676,0,_,0,0,0,1,-1,1,13.0,57.82,837.82,0.0,8.84,78.75,0,0,0.0,0.0,0.5
2565907,44,675,1,short_pass,1,0,0,1,-1,1,13.0,58.2647,838.2647,0.4447,58.48,26.25,73,-50,83.8524,22.4742,2.2838
2565907,44,675,1,short_pass,1,0,0,1,-1,1,13.0,59.4502,839.4502,1.1855,61.2,24.15,4,-2,4.4147,21.1504,2.0903
2565907,44,675,1,short_pass,1,0,0,1,-1,1,14.0,1.1863,841.1863,1.7361,65.96,61.95,7,36,25.5596,6.8831,2.0461
2565907,44,675,1,shot,1,1,1,1,0,1,14.0,2.2631,842.2631,1.0768,67.32,53.55,2,-8,5.8313,1.251,2.5669
2565907,44,675,1,_,0,0,1,1,0,1,14.0,2.2631,842.2631,0.0,67.32,53.55,0,0,0.0,0.0,0.5
2565907,45,676,0,short_pass,1,0,1,1,0,1,15.0,55.6781,955.6781,113.4149,29.24,39.9,-56,-13,59.4608,60.4037,3.0061
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,0.4963,960.4963,4.8182,40.12,81.9,16,40,31.97,47.0725,2.7252
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,2.803,962.803,2.3068,30.6,70.35,-14,-11,16.4936,58.8956,2.944
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,4.894,964.894,2.091,31.96,42.0,2,-27,18.4797,56.0639,3.02
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,6.4081,966.4081,1.5141,37.4,26.25,8,-15,13.2136,50.2152,2.7962
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,7.8896,967.8896,1.4814,31.96,43.05,-8,16,13.7453,55.9855,3.0321
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,9.6781,969.6781,1.7885,37.4,66.15,8,22,17.157,48.0698,2.9566
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,10.986,970.986,1.3079,44.88,61.95,11,-4,11.866,36.2208,2.9718
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,12.0784,972.0784,1.0924,36.72,66.15,-12,4,12.8902,49.1023,2.9606
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,13.252,973.252,1.1736,39.44,59.85,4,-6,5.8555,44.3561,3.0341
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,14.6124,974.6124,1.3604,38.76,36.75,-1,-22,14.9968,46.2878,2.9194
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,16.433,976.433,1.8207,40.12,17.85,2,-18,12.4188,48.5475,2.6611
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,18.9537,978.9537,2.5206,46.24,2.1,9,-15,13.9048,46.8437,2.3707
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,21.1488,981.1488,2.1952,35.36,7.35,-16,5,17.1406,58.2678,2.6159
2565907,45,676,0,dribble,0,0,1,1,0,1,16.0,23.0771,983.0771,1.9282,30.6,56.7,-7,47,32.7943,57.814,3.0945
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,28.2322,988.2322,5.1551,37.4,61.95,10,5,11.0368,47.6447,3.0128
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,30.0038,990.0038,1.7716,40.8,80.85,5,18,13.3184,45.8376,2.7295
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,31.7962,991.7962,1.7924,41.48,93.45,1,12,8.2273,48.7874,2.5669
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,34.2295,994.2295,2.4332,33.32,72.45,-12,-20,18.5397,55.0866,2.9048
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,37.6615,997.6615,3.4321,29.92,28.35,-5,-42,29.0385,60.8445,2.8816
2565907,45,676,0,short_pass,1,0,1,1,0,1,16.0,38.7904,998.7904,1.1289,37.4,35.7,11,7,12.4924,48.4865,2.9153
2565907,45,676,0,dribble,0,0,1,1,0,1,16.0,39.7042,999.7042,0.9137,34.68,23.1,-4,-12,9.1775,54.86,2.7872
2565907,45,676,0,short_pass,0,0,1,1,0,1,16.0,45.0575,1005.0575,5.3533,36.72,45.15,3,21,14.6233,48.534,3.0434
2565907,45,676,0,_,0,0,1,1,0,1,16.0,45.0575,1005.0575,0.0,36.72,45.15,0,0,0.0,0.0,0.5
2565907,46,675,1,dribble,0,0,1,1,0,1,16.0,46.5389,1006.5389,1.4813,29.24,24.15,-11,-20,17.8427,62.6028,2.8439
2565907,46,675,1,short_pass,1,0,1,1,0,1,16.0,47.246,1007.246,0.7071,26.52,23.1,-4,-1,4.2547,66.8201,2.8526
2565907,46,675,1,short_pass,1,0,1,1,0,1,16.0,51.6847,1011.6847,4.4388,39.44,13.65,19,-9,20.8676,50.7724,2.6231
2565907,46,675,1,short_pass,1,0,1,1,0,1,16.0,52.212,1012.212,0.5272,29.92,7.35,-14,-6,15.2557,65.669,2.6801
2565907,46,675,1,short_pass,1,0,1,1,0,1,16.0,54.7371,1014.7371,2.5251,29.92,27.3,0,19,12.92,61.0228,2.8709
2565907,46,675,1,short_pass,1,0,1,1,0,1,16.0,56.9439,1016.9439,2.2068,25.16,21.0,-7,-6,8.4065,69.2241,2.8425
2565907,46,675,1,high_pass,0,0,1,1,0,1,16.0,59.6305,1019.6305,2.6866,31.96,40.95,10,19,16.6486,56.1504,3.008
2565907,46,675,1,_,0,0,1,1,0,1,16.0,59.6305,1019.6305,0.0,31.96,40.95,0,0,0.0,0.0,0.5
2565907,47,676,0,short_pass,1,0,1,1,0,1,17.0,8.9217,1028.9217,9.2912,4.76,0.0,-40,-39,49.672,103.3998,2.8065
2565907,47,676,0,short_pass,1,0,1,1,0,1,17.0,15.2644,1035.2644,6.3427,6.12,26.25,2,25,17.1292,97.0505,2.9655
2565907,47,676,0,high_pass,1,0,1,1,0,1,17.0,16.9498,1036.9498,1.6854,7.48,2.1,2,-23,15.7804,98.9862,2.8056
2565907,47,676,0,short_pass,1,0,1,1,0,1,17.0,36.9572,1056.9572,20.0074,19.04,0.0,17,-2,17.9017,82.8937,2.719
2565907,47,676,0,_,0,0,1,1,0,1,17.0,36.9572,1056.9572,0.0,19.04,0.0,0,0,0.0,0.0,0.5
2565907,48,675,1,short_pass,1,0,1,1,0,1,17.0,41.9493,1061.9493,4.9921,44.88,59.85,38,57,55.6269,36.0159,3.009
2565907,48,675,1,short_pass,1,0,1,1,0,1,17.0,43.2463,1063.2463,1.297,38.76,65.1,-9,5,10.043,45.8815,2.9628
2565907,48,675,1,dribble,0,0,1,1,0,1,17.0,44.6265,1064.6265,1.3802,44.2,60.9,8,-4,8.8294,37.1505,2.9946
2565907,48,675,1,_,0,0,1,1,0,1,17.0,44.6265,1064.6265,0.0,44.2,60.9,0,0,0.0,0.0,0.5
2565907,49,676,0,short_pass,1,0,1,1,0,1,17.0,47.0946,1067.0946,2.4681,26.52,36.75,-26,-23,31.4627,64.8571,2.9837
2565907,49,676,0,dribble,1,0,1,1,0,1,17.0,50.1126,1070.1126,3.018,36.72,63.0,15,25,23.1746,48.7763,3.0017
2565907,49,676,0,_,0,0,1,1,0,1,17.0,50.1126,1070.1126,0.0,36.72,63.0,0,0,0.0,0.0,0.5
2565907,50,675,1,dribble,0,0,1,1,0,1,17.0,50.2297,1070.2297,0.1171,31.28,42.0,-8,-20,15.985,57.1063,3.0222
2565907,50,675,1,_,0,0,1,1,0,1,17.0,50.2297,1070.2297,0.0,31.28,42.0,0,0,0.0,0.0,0.5
2565907,51,676,0,dribble,1,0,1,1,0,1,17.0,51.4743,1071.4743,1.2446,40.8,61.95,14,19,19.5708,42.4435,2.9969
2565907,51,676,0,_,0,0,1,1,0,1,17.0,51.4743,1071.4743,0.0,40.8,61.95,0,0,0.0,0.0,0.5
2565907,52,675,1,dribble,0,0,1,1,0,1,17.0,51.4743,1071.4743,0.0,27.2,43.05,-20,-18,24.3067,63.2966,3.0448
2565907,52,675,1,_,0,0,1,1,0,1,17.0,51.4743,1071.4743,0.0,27.2,43.05,0,0,0.0,0.0,0.5
2565907,53,676,0,short_pass,1,0,1,1,0,1,18.0,13.2642,1093.2642,21.7899,41.48,59.85,21,16,24.5881,41.2257,3.0259
2565907,53,676,0,short_pass,1,0,1,1,0,1,18.0,15.3855,1095.3855,2.1213,42.84,75.6,2,15,10.4139,41.6308,2.774
2565907,53,676,0,short_pass,1,0,1,1,0,1,18.0,18.6745,1098.6745,3.289,47.6,90.3,7,14,12.0272,39.8939,2.4809
2565907,53,676,0,short_pass,1,0,1,1,0,1,18.0,20.7783,1100.7783,2.1038,40.8,73.5,-10,-16,15.1203,44.147,2.8284
2565907,53,676,0,short_pass,1,0,1,1,0,1,18.0,22.1373,1102.1373,1.359,46.24,60.9,8,-12,11.7109,34.0375,2.9811
2565907,53,676,0,short_pass,1,0,1,1,0,1,18.0,23.9988,1103.9988,1.8615,38.08,47.25,-12,-13,15.3917,46.3249,3.0681
2565907,53,676,0,short_pass,1,0,1,1,0,1,18.0,26.8684,1106.8684,2.8696,44.88,32.55,10,-14,14.1732,37.966,2.7944
2565907,53,676,0,short_pass,0,0,1,1,0,1,18.0,28.2494,1108.2494,1.3811,50.32,38.85,8,6,9.3384,28.6956,2.8284
2565907,53,676,0,_,0,0,1,1,0,1,18.0,28.2494,1108.2494,0.0,50.32,38.85,0,0,0.0,0.0,0.5
2565907,54,675,1,short_pass,1,0,1,1,0,1,18.0,28.936,1108.936,0.6866,16.32,43.05,-50,4,52.5704,80.0343,3.0651
2565907,54,675,1,short_pass,1,0,1,1,0,1,18.0,29.9139,1109.9139,0.9778,19.72,43.05,5,0,5.25,74.8008,3.0597
2565907,54,675,1,short_pass,0,0,1,1,0,1,18.0,31.1107,1111.1107,1.1968,22.44,42.0,4,-1,4.2547,70.6779,3.0452
2565907,54,675,1,_,0,0,1,1,0,1,18.0,31.1107,1111.1107,0.0,22.44,42.0,0,0,0.0,0.0,0.5
2565907,55,676,0,short_pass,1,0,1,1,0,1,18.0,32.8662,1112.8662,1.7555,38.76,77.7,24,34,34.199,48.009,2.7947
2565907,55,676,0,short_pass,1,0,1,1,0,1,18.0,37.7285,1117.7285,4.8623,36.72,58.8,-3,-18,12.6388,48.472,3.0573
2565907,55,676,0,dribble,1,0,1,1,0,1,18.0,40.0085,1120.0085,2.28,39.44,36.75,4,-21,14.8848,45.2642,2.9143
2565907,55,676,0,_,0,0,1,1,0,1,18.0,40.0085,1120.0085,0.0,39.44,36.75,0,0,0.0,0.0,0.5
2565907,56,675,1,dribble,0,0,1,1,0,1,18.0,40.0399,1120.0399,0.0314,28.56,68.25,-16,30,26.4273,61.7483,2.9756
2565907,56,675,1,_,0,0,1,1,0,1,18.0,40.0399,1120.0399,0.0,28.56,68.25,0,0,0.0,0.0,0.5
2565907,57,676,0,short_pass,1,0,1,1,0,1,18.0,42.4007,1122.4007,2.3608,45.56,44.1,25,-23,30.556,35.0744,2.9859
2565907,57,676,0,high_pass,1,0,1,1,0,1,18.0,45.6753,1125.6753,3.2746,41.48,64.05,-6,19,14.3742,41.6275,2.9609
2565907,57,676,0,shot,0,0,1,1,0,1,18.0,47.8154,1127.8154,2.1401,62.56,43.05,31,-20,35.2769,10.393,2.5119
2565907,57,676,0,_,0,0,1,1,0,1,18.0,47.8154,1127.8154,0.0,62.56,43.05,0,0,0.0,0.0,0.5
2565907,58,675,1,long_pass,0,0,1,1,0,1,19.0,0.7025,1140.7025,12.8871,68.0,105.0,8,59,40.9899,34.0,1.5708
2565907,58,675,1,short_pass,1,0,1,1,0,1,19.0,5.8551,1145.8551,5.1526,8.84,3.15,-87,-97,112.6745,96.7795,2.805
2565907,58,675,1,high_pass,1,0,1,1,0,1,19.0,8.8269,1148.8269,2.9718,5.44,26.25,-5,22,15.8545,98.0845,2.9674
2565907,58,675,1,short_pass,1,0,1,1,0,1,19.0,12.3421,1152.3421,3.5153,22.44,98.7,25,69,53.7638,76.4482,2.7395
2565907,58,675,1,_,0,0,1,1,0,1,19.0,12.3421,1152.3421,0.0,22.44,98.7,0,0,0.0,0.0,0.5
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,28.5061,1168.5061,16.1639,39.44,29.4,25,-66,51.993,46.5684,2.8145
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,30.7921,1170.7921,2.286,31.96,39.9,-11,10,13.4031,56.2451,2.996
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,31.8999,1171.8999,1.1078,35.36,46.2,5,6,6.649,50.5649,3.0608
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,33.5509,1173.5509,1.651,29.24,29.4,-9,-16,14.411,61.6914,2.8967
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,34.5117,1174.5117,0.9607,36.72,35.7,11,6,12.2494,49.5102,2.92
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,37.0896,1177.0896,2.578,29.24,77.7,-11,40,29.5507,62.0352,2.8754
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,39.9997,1179.9997,2.9101,38.08,98.7,13,20,19.2687,55.0422,2.5669
2565907,59,676,0,high_pass,1,0,1,1,0,1,19.0,45.4805,1185.4805,5.4808,42.16,76.65,6,-21,15.608,42.8558,2.768
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,50.7476,1190.7476,5.2671,63.24,91.35,31,14,33.9136,26.2116,1.855
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,54.6276,1194.6276,3.88,49.64,84.0,-20,-7,21.5327,34.9268,2.5178
2565907,59,676,0,short_pass,1,0,1,1,0,1,19.0,55.0953,1195.0953,0.4677,53.04,76.65,5,-7,7.0866,27.8966,2.5464
2565907,59,676,0,short_pass,1,0,1,1,0,1,20.0,0.2934,1200.2934,5.1981,49.64,94.5,-5,17,12.6963,39.2882,2.3769
2565907,59,676,0,high_pass,1,0,1,1,0,1,20.0,4.2151,1204.2151,3.9217,36.04,53.55,-20,-39,33.8277,49.3547,3.1278
2565907,59,676,0,dribble,0,0,1,1,0,1,20.0,7.8587,1207.8587,3.6436,55.08,2.1,28,-49,44.4363,38.254,2.1194
2565907,59,676,0,_,0,0,1,1,0,1,20.0,7.8587,1207.8587,0.0,55.08,2.1,0,0,0.0,0.0,0.5
2565907,60,675,1,short_pass,0,0,1,1,0,1,20.0,24.2614,1224.2614,16.4028,7.48,105.0,-70,98,99.2126,99.443,2.7926
2565907,60,675,1,_,0,0,1,1,0,1,20.0,24.2614,1224.2614,0.0,7.48,105.0,0,0,0.0,0.0,0.5
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,33.8675,1233.8675,9.6061,56.44,0.0,72,-100,101.6826,38.4008,2.0542
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,35.4524,1235.4524,1.5849,55.08,4.2,-2,4,3.4363,37.1004,2.1385
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,36.4489,1236.4489,0.9965,57.12,2.1,3,-2,3.431,36.7098,2.0461
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,37.9178,1237.9178,1.4689,48.28,10.5,-13,8,14.6941,40.8294,2.4125
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,40.0389,1240.0389,2.1211,42.16,32.55,-9,21,17.1237,41.9397,2.8284
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,44.2442,1244.2442,4.2053,46.24,91.35,6,56,38.5976,41.976,2.4989
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,48.6645,1248.6645,4.4203,43.52,63.0,-4,-27,18.8343,38.4068,2.9636
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,50.7181,1250.7181,2.0537,42.16,30.45,-2,-31,21.1843,42.3784,2.7979
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,55.9438,1255.9438,5.2257,47.6,9.45,8,-20,15.985,42.066,2.4171
2565907,61,676,0,short_pass,1,0,1,1,0,1,20.0,58.3523,1258.3523,2.4085,48.96,2.1,2,-7,5.2027,43.9287,2.304
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,0.3354,1260.3354,1.983,41.48,30.45,-11,27,21.6908,43.3684,2.8061
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,3.1941,1263.1941,2.8588,35.36,57.75,-9,26,20.0471,50.5146,3.0742
2565907,61,676,0,high_pass,0,0,1,1,0,1,21.0,5.6017,1265.6017,2.4076,37.4,44.1,3,-13,9.3845,47.5621,3.027
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,10.7487,1270.7487,5.147,20.4,60.9,-25,16,28.4154,73.701,3.0677
2565907,61,676,0,dribble,0,0,1,1,0,1,21.0,13.1785,1273.1785,2.4298,28.56,11.55,12,-47,34.3541,66.4238,2.7309
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,19.0531,1279.0531,5.8745,40.12,27.3,17,15,20.5588,46.0396,2.7792
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,20.3589,1280.3589,1.3058,37.4,34.65,-4,7,6.348,48.6436,2.9016
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,22.6036,1282.6036,2.2447,40.12,18.9,4,-15,11.0309,48.2369,2.6736
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,24.6738,1284.6738,2.0702,39.44,26.25,-1,7,4.8744,47.2632,2.7737
2565907,61,676,0,dribble,0,0,1,1,0,1,21.0,25.8163,1285.8163,1.1425,35.36,45.15,-6,18,13.7662,50.6243,3.0474
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,29.919,1289.919,4.1027,45.56,52.5,15,7,16.4536,34.65,3.1416
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,34.1135,1294.1135,4.1944,51.0,84.0,8,30,22.0617,33.2449,2.4809
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,35.6963,1295.6963,1.5828,45.56,61.95,-8,-21,16.5674,35.1863,2.9668
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,39.4015,1299.4015,3.7052,49.64,30.45,6,-30,21.3506,31.7434,2.675
2565907,61,676,0,dribble,0,0,1,1,0,1,21.0,40.6348,1300.6348,1.2333,48.96,32.55,-1,2,1.7182,32.1136,2.7275
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,43.0822,1303.0822,2.4475,59.84,22.05,16,-10,18.124,23.4017,2.1394
2565907,61,676,0,short_pass,1,0,1,1,0,1,21.0,44.5778,1304.5778,1.4956,59.84,4.2,0,-17,11.56,33.7224,1.9537
2565907,61,676,0,short_pass,0,0,1,1,0,1,21.0,47.0925,1307.0925,2.5146,53.72,13.65,-9,9,11.2586,33.4549,2.2904
2565907,61,676,0,_,0,0,1,1,0,1,21.0,47.0925,1307.0925,0.0,53.72,13.65,0,0,0.0,0.0,0.5
2565907,62,675,1,short_pass,1,0,1,1,0,1,21.0,50.1737,1310.1737,3.0812,16.32,54.6,-55,39,63.5482,79.8116,3.1246
2565907,62,675,1,short_pass,1,0,1,1,0,1,21.0,51.8127,1311.8127,1.639,19.72,43.05,5,-11,9.1385,74.8008,3.0597
2565907,62,675,1,short_pass,1,0,1,1,0,1,21.0,54.1995,1314.1995,2.3868,21.76,15.75,3,-26,17.9584,75.2622,2.8198
2565907,62,675,1,dribble,0,0,1,1,0,1,21.0,55.3748,1315.3748,1.1753,29.92,9.45,12,-6,13.2441,65.0748,2.6988
2565907,62,675,1,short_pass,1,0,1,1,0,1,22.0,7.6125,1327.6125,12.2377,43.52,0.0,20,-9,21.8736,50.8413,2.4091
2565907,62,675,1,short_pass,1,0,1,1,0,1,22.0,10.5662,1330.5662,2.9537,42.84,10.5,-1,10,6.8806,47.4253,2.5308
2565907,62,675,1,short_pass,1,0,1,1,0,1,22.0,12.2741,1332.2741,1.7079,38.76,16.8,-6,6,7.5058,50.7253,2.6683
2565907,62,675,1,high_pass,1,0,1,1,0,1,22.0,14.9731,1334.9731,2.699,23.12,17.85,-23,1,24.1596,72.8426,2.8284
2565907,62,675,1,short_pass,1,0,1,1,0,1,22.0,19.5663,1339.5663,4.5932,28.56,72.45,8,52,36.344,62.2554,2.9325
2565907,62,675,1,short_pass,1,0,1,1,0,1,22.0,21.1055,1341.1055,1.5392,40.12,92.4,17,19,22.0352,50.2096,2.601
2565907,62,675,1,_,0,0,1,1,0,1,22.0,21.1055,1341.1055,0.0,40.12,92.4,0,0,0.0,0.0,0.5
2565907,63,676,0,short_pass,1,0,1,1,0,1,22.0,26.396,1346.396,5.2904,28.56,4.2,-17,-84,59.8441,68.4635,2.6671
2565907,63,676,0,short_pass,1,0,1,1,0,1,22.0,28.0871,1348.0871,1.6912,22.44,7.35,-9,3,9.6677,76.1846,2.7477
2565907,63,676,0,short_pass,1,0,1,1,0,1,22.0,30.8185,1350.8185,2.7314,17.68,29.4,-7,21,16.0605,79.1271,2.9514
2565907,63,676,0,short_pass,1,0,1,1,0,1,22.0,32.6846,1352.6846,1.8661,20.4,38.85,4,9,7.4226,74.0297,3.0219
2565907,63,676,0,short_pass,0,0,1,1,0,1,22.0,35.3342,1355.3342,2.6496,22.44,39.9,3,1,3.2226,70.8217,3.0261
2565907,63,676,0,_,0,0,1,1,0,1,22.0,35.3342,1355.3342,0.0,22.44,39.9,0,0,0.0,0.0,0.5
2565907,64,675,1,short_pass,1,0,1,1,0,1,22.0,36.3429,1356.3429,1.0086,43.52,56.7,31,16,34.3202,37.8977,3.0698
2565907,64,675,1,short_pass,1,0,1,1,0,1,22.0,37.1936,1357.1936,0.8507,48.28,48.3,7,-8,9.1442,30.5712,3.0525
2565907,64,675,1,short_pass,1,0,1,1,0,1,22.0,38.1696,1358.1696,0.976,48.96,54.6,1,6,4.2129,29.4314,3.0954
2565907,64,675,1,short_pass,0,0,1,1,0,1,22.0,39.719,1359.719,1.5494,51.68,48.3,4,-6,5.8555,25.3464,3.0341
2565907,64,675,1,_,0,0,1,1,0,1,22.0,39.719,1359.719,0.0,51.68,48.3,0,0,0.0,0.0,0.5
2565907,65,676,0,short_pass,1,0,1,1,0,1,22.0,46.7466,1366.7466,7.0276,10.2,105.0,-61,54,73.8293,95.5069,2.7776
2565907,65,676,0,short_pass,0,0,1,1,0,1,22.0,48.2713,1368.2713,1.5247,16.32,94.5,9,-10,11.6423,84.3082,2.8131
2565907,65,676,0,_,0,0,1,1,0,1,22.0,48.2713,1368.2713,0.0,16.32,94.5,0,0,0.0,0.0,0.5
2565907,66,675,1,dribble,1,0,1,1,0,1,22.0,49.3748,1369.3748,1.1036,59.84,6.3,64,-84,88.196,32.4648,1.9694
2565907,66,675,1,_,0,0,1,1,0,1,22.0,49.3748,1369.3748,0.0,59.84,6.3,0,0,0.0,0.0,0.5
2565907,67,676,0,dribble,1,0,1,1,0,1,22.0,49.442,1369.442,0.0671,8.16,98.7,-76,88,99.744,97.1235,2.8284
2565907,67,676,0,long_pass,0,0,1,1,0,1,23.0,0.5313,1380.5313,11.0893,0.0,0.0,-12,-94,65.15,110.3676,2.8284
2565907,67,676,0,_,0,0,1,1,0,1,23.0,0.5313,1380.5313,0.0,0.0,0.0,0,0,0.0,0.0,0.5
2565907,68,675,1,short_pass,1,0,1,1,0,1,23.0,2.2892,1382.2892,1.7579,21.76,57.75,32,55,50.2764,71.4809,3.094
2565907,68,675,1,short_pass,1,0,1,1,0,1,23.0,4.6391,1384.6391,2.3499,22.44,65.1,1,7,4.8744,70.8217,3.0261
2565907,68,675,1,short_pass,0,0,1,1,0,1,23.0,7.6864,1387.6864,3.0473,29.92,57.75,11,-7,12.4924,58.8982,3.0838
2565907,68,675,1,long_pass,0,0,1,1,0,1,23.0,20.3496,1400.3496,12.6631,68.0,105.0,56,45,66.2857,34.0,1.5708
2565907,68,675,1,dribble,0,0,1,1,0,1,23.0,22.4946,1402.4946,2.145,6.12,16.8,-91,-84,111.3216,98.3074,2.9042
2565907,68,675,1,short_pass,1,0,1,1,0,1,23.0,30.9529,1410.9529,8.4583,18.36,24.15,18,7,19.4902,78.8182,2.9065
2565907,68,675,1,short_pass,1,0,1,1,0,1,23.0,32.8469,1412.8469,1.894,20.4,11.55,3,-12,8.7469,78.1381,2.7953
2565907,68,675,1,short_pass,1,0,1,1,0,1,23.0,33.9438,1413.9438,1.0969,27.2,13.65,10,2,10.5877,67.8382,2.7616
2565907,68,675,1,high_pass,1,0,1,1,0,1,23.0,37.6615,1417.6615,3.7177,43.52,4.2,24,-9,25.9325,49.064,2.4503
2565907,68,675,1,high_pass,1,0,1,1,0,1,23.0,43.0355,1423.0355,5.374,46.92,79.8,5,72,49.2407,37.0417,2.644
2565907,68,675,1,short_pass,0,0,1,1,0,1,23.0,48.6986,1428.6986,5.663,65.28,10.5,27,-66,53.0842,27.5224,1.724
2565907,68,675,1,short_pass,1,0,1,1,0,1,23.0,56.0934,1436.0934,7.3948,50.32,89.25,-22,75,55.9876,36.2178,2.4246
2565907,68,675,1,shot,0,0,1,1,0,1,23.0,57.393,1437.393,1.2996,63.24,57.75,19,-30,28.5335,8.0983,2.7083
2565907,68,675,1,_,0,0,1,1,0,1,23.0,57.393,1437.393,0.0,63.24,57.75,0,0,0.0,0.0,0.5
2565907,69,676,0,long_pass,0,0,1,1,0,1,24.0,12.151,1452.151,14.758,0.0,0.0,-93,-55,104.5671,110.3676,2.8284
2565907,69,676,0,_,0,0,1,1,0,1,24.0,12.151,1452.151,0.0,0.0,0.0,0,0,0.0,0.0,0.5
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,14.9619,1454.9619,2.8109,34.0,53.55,50,51,62.9202,52.5044,3.1286
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,15.3713,1455.3713,0.4094,23.8,50.4,-15,-3,15.8816,68.2635,3.1217
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,17.2674,1457.2674,1.8961,21.76,24.15,-3,-25,17.2894,73.7228,2.8899
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,18.5877,1458.5877,1.3202,31.96,32.55,15,8,16.663,57.1301,2.9135
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,20.5443,1460.5443,1.9567,28.56,38.85,-5,6,6.649,61.5382,2.9974
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,23.9065,1463.9065,3.3622,27.88,92.4,-1,51,34.6959,67.1231,2.7464
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,25.6234,1465.6234,1.717,38.08,101.85,15,9,16.8972,56.1772,2.5364
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,27.4853,1467.4853,1.8618,26.52,96.6,-17,-5,18.1709,70.129,2.7222
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,30.7223,1470.7223,3.237,20.4,53.55,-9,-41,29.438,73.5031,3.1323
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,34.7217,1474.7217,3.9994,28.56,14.7,12,-37,28.1387,65.636,2.7594
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,35.9948,1475.9948,1.2731,37.4,10.5,13,-4,13.9184,54.5197,2.6193
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,36.9172,1476.9172,0.9225,27.2,13.65,-15,3,15.8816,67.8382,2.7616
2565907,70,675,1,short_pass,1,0,1,1,0,1,24.0,39.2318,1479.2318,2.3146,29.92,3.15,4,-10,7.9925,66.9244,2.6437
2565907,70,675,1,_,0,0,1,1,0,1,24.0,39.2318,1479.2318,0.0,29.92,3.15,0,0,0.0,0.0,0.5
